score,label,%Positive Sentiment,%Negative Sentiment,%Neutral Sentiment
6.6,0,0.04834605597964377,0.005089058524173028,0.9465648854961832
7.8,1,0.024691358024691357,0.012345679012345678,0.9629629629629629
7.6,1,0.0391566265060241,0.009036144578313253,0.9518072289156626
7.6,1,0.018255578093306288,0.008113590263691683,0.973630831643002
8.0,1,0.023622047244094488,0.010498687664041995,0.9658792650918635
7.5,1,0.024539877300613498,0.0081799591002045,0.967280163599182
6.8,0,0.029197080291970802,0.004866180048661801,0.9659367396593674
6.4,0,0.021634615384615384,0.002403846153846154,0.9759615384615384
8.1,1,0.024173027989821884,0.017811704834605598,0.9580152671755725
4.3,0,0.022556390977443608,0.018796992481203006,0.9586466165413534
7.4,1,0.018292682926829267,0.0,0.9817073170731707
7.0,1,0.02610441767068273,0.008032128514056224,0.9658634538152611
6.8,0,0.04395604395604396,0.01098901098901099,0.945054945054945
10.0,1,0.022341376228775692,0.010723860589812333,0.966934763181412
7.0,1,0.034161490683229816,0.003105590062111801,0.9627329192546584
7.8,1,0.033854166666666664,0.0026041666666666665,0.9635416666666666
5.7,0,0.024282560706401765,0.011037527593818985,0.9646799116997793
6.7,0,0.03125,0.00390625,0.96484375
7.6,1,0.031185031185031187,0.014553014553014554,0.9542619542619543
7.4,1,0.020964360587002098,0.0020964360587002098,0.9769392033542977
7.5,1,0.024509803921568627,0.00980392156862745,0.9656862745098039
7.2,1,0.01951219512195122,0.012195121951219513,0.9682926829268292
6.9,0,0.025839793281653745,0.007751937984496124,0.9664082687338501
9.1,1,0.022485207100591716,0.021301775147928994,0.9562130177514793
7.0,1,0.03225806451612903,0.01935483870967742,0.9483870967741935
7.7,1,0.02909090909090909,0.007272727272727273,0.9636363636363636
6.1,0,0.02127659574468085,0.00911854103343465,0.9696048632218845
6.2,0,0.03546099290780142,0.009456264775413711,0.9550827423167849
7.3,1,0.05080213903743316,0.008021390374331552,0.9411764705882353
7.7,1,0.015337423312883436,0.006134969325153374,0.9785276073619632
6.7,0,0.023255813953488372,0.011627906976744186,0.9651162790697675
8.2,1,0.030226700251889168,0.005037783375314861,0.964735516372796
7.4,1,0.023529411764705882,0.0058823529411764705,0.9705882352941176
7.8,1,0.026856240126382307,0.0,0.9731437598736177
7.5,1,0.02736842105263158,0.0,0.9726315789473684
6.8,0,0.029304029304029304,0.009157509157509158,0.9615384615384616
5.9,0,0.017412935323383085,0.014925373134328358,0.9676616915422885
7.8,1,0.0029411764705882353,0.01764705882352941,0.9794117647058823
8.3,1,0.0273972602739726,0.00684931506849315,0.9657534246575342
7.3,1,0.010452961672473868,0.0,0.9895470383275261
7.5,1,0.03899721448467967,0.013927576601671309,0.947075208913649
7.0,1,0.0215311004784689,0.007177033492822967,0.9712918660287081
7.4,1,0.022653721682847898,0.016181229773462782,0.9611650485436893
9.0,1,0.020524515393386546,0.0034207525655644243,0.976054732041049
6.8,0,0.032327586206896554,0.00646551724137931,0.9612068965517241
7.6,1,0.02843601895734597,0.014218009478672985,0.957345971563981
6.7,0,0.0477326968973747,0.00477326968973747,0.9474940334128878
7.4,1,0.028517110266159697,0.015209125475285171,0.9562737642585551
8.7,1,0.028971028971028972,0.00999000999000999,0.961038961038961
7.0,1,0.025280898876404494,0.008426966292134831,0.9662921348314607
7.2,1,0.02894736842105263,0.005263157894736842,0.9657894736842105
7.6,1,0.02857142857142857,0.005714285714285714,0.9657142857142857
5.6,0,0.034912718204488775,0.00997506234413965,0.9551122194513716
7.1,1,0.03367875647668394,0.007772020725388601,0.9585492227979274
6.0,0,0.018617021276595744,0.0,0.9813829787234043
7.0,1,0.02005730659025788,0.008595988538681949,0.9713467048710601
5.7,0,0.03747072599531616,0.00936768149882904,0.9531615925058547
7.1,1,0.02795698924731183,0.002150537634408602,0.9698924731182795
8.1,1,0.028503562945368172,0.007125890736342043,0.9643705463182898
7.3,1,0.02671118530884808,0.008347245409015025,0.9649415692821369
6.9,0,0.020253164556962026,0.020253164556962026,0.959493670886076
6.0,0,0.04678362573099415,0.0029239766081871343,0.9502923976608187
3.9,0,0.025069637883008356,0.005571030640668524,0.9693593314763231
7.6,1,0.020202020202020204,0.012626262626262626,0.9671717171717171
7.0,1,0.003115264797507788,0.009345794392523364,0.9875389408099688
7.8,1,0.036885245901639344,0.00819672131147541,0.9549180327868853
7.5,1,0.02122641509433962,0.01650943396226415,0.9622641509433962
6.0,0,0.01466275659824047,0.011730205278592375,0.9736070381231672
7.2,1,0.05145413870246085,0.008948545861297539,0.9395973154362416
8.1,1,0.025974025974025976,0.00927643784786642,0.9647495361781077
4.8,0,0.022821576763485476,0.008298755186721992,0.9688796680497925
7.8,1,0.015909090909090907,0.0022727272727272726,0.9818181818181818
7.4,1,0.01971830985915493,0.01971830985915493,0.9605633802816902
10.0,1,0.02286198137171888,0.01100762066045724,0.9661303979678239
5.8,0,0.022964509394572025,0.0041753653444676405,0.9728601252609603
7.3,1,0.034912718204488775,0.004987531172069825,0.9600997506234414
5.4,0,0.00906344410876133,0.012084592145015106,0.9788519637462235
7.8,1,0.014084507042253521,0.004694835680751174,0.9812206572769953
8.4,1,0.037383177570093455,0.004672897196261682,0.9579439252336449
8.0,1,0.019021739130434784,0.010869565217391304,0.970108695652174
7.8,1,0.011494252873563218,0.011494252873563218,0.9770114942528736
6.0,0,0.01643835616438356,0.010958904109589041,0.9726027397260274
5.8,0,0.016597510373443983,0.012448132780082987,0.970954356846473
7.9,1,0.02564102564102564,0.003418803418803419,0.9709401709401709
8.1,1,0.030303030303030304,0.00202020202020202,0.9676767676767677
5.2,0,0.03814713896457766,0.008174386920980926,0.9536784741144414
7.7,1,0.027842227378190254,0.002320185614849188,0.9698375870069605
7.8,1,0.03076923076923077,0.015384615384615385,0.9538461538461539
5.5,0,0.024691358024691357,0.024691358024691357,0.9506172839506173
7.9,1,0.02040816326530612,0.01020408163265306,0.9693877551020408
6.9,0,0.008620689655172414,0.005747126436781609,0.985632183908046
6.1,0,0.012539184952978056,0.012539184952978056,0.9749216300940439
7.2,1,0.01078167115902965,0.01078167115902965,0.9784366576819407
6.8,0,0.01179245283018868,0.0023584905660377358,0.9858490566037735
6.3,0,0.03508771929824561,0.012531328320802004,0.9523809523809523
7.3,1,0.014141414141414142,0.012121212121212121,0.9737373737373738
6.4,0,0.02304147465437788,0.0069124423963133645,0.9700460829493087
7.6,1,0.030201342281879196,0.010067114093959731,0.959731543624161
10.0,1,0.022427440633245383,0.00395778364116095,0.9736147757255936
7.8,1,0.02528735632183908,0.009195402298850575,0.9655172413793104
3.6,0,0.04462474645030426,0.02231237322515213,0.9330628803245437
7.6,1,0.012121212121212121,0.00909090909090909,0.9787878787878788
7.3,1,0.010638297872340425,0.010638297872340425,0.9787234042553191
6.5,0,0.017928286852589643,0.00796812749003984,0.9741035856573705
7.5,1,0.02696078431372549,0.012254901960784314,0.9607843137254902
7.4,1,0.025839793281653745,0.023255813953488372,0.9509043927648578
7.0,1,0.03571428571428571,0.010714285714285714,0.9535714285714286
6.9,0,0.00684931506849315,0.00684931506849315,0.9863013698630136
8.1,1,0.0215311004784689,0.007177033492822967,0.9712918660287081
8.0,1,0.022508038585209004,0.01607717041800643,0.9614147909967846
7.6,1,0.03669724770642202,0.0,0.963302752293578
5.5,0,0.02517162471395881,0.013729977116704805,0.9610983981693364
5.2,0,0.039525691699604744,0.009881422924901186,0.950592885375494
8.7,1,0.018518518518518517,0.011574074074074073,0.9699074074074074
5.8,0,0.036458333333333336,0.015625,0.9479166666666666
5.2,0,0.02617801047120419,0.008726003490401396,0.9650959860383944
6.0,0,0.012165450121654502,0.0072992700729927005,0.9805352798053528
7.4,1,0.022058823529411766,0.0,0.9779411764705882
8.5,1,0.013157894736842105,0.008771929824561403,0.9780701754385965
6.2,0,0.015873015873015872,0.006802721088435374,0.9773242630385488
6.4,0,0.019390581717451522,0.002770083102493075,0.9778393351800554
5.8,0,0.013468013468013467,0.020202020202020204,0.9663299663299664
7.1,1,0.01856763925729443,0.010610079575596816,0.9708222811671088
8.8,1,0.019572953736654804,0.008896797153024912,0.9715302491103203
7.0,1,0.02702702702702703,0.0,0.972972972972973
6.9,0,0.021052631578947368,0.010526315789473684,0.968421052631579
6.5,0,0.01238390092879257,0.006191950464396285,0.9814241486068112
6.4,0,0.02631578947368421,0.0037593984962406013,0.9699248120300752
5.0,0,0.023060796645702306,0.006289308176100629,0.9706498951781971
7.9,1,0.023323615160349854,0.0058309037900874635,0.9708454810495627
4.4,0,0.015306122448979591,0.007653061224489796,0.9770408163265306
8.1,1,0.020785219399538105,0.009237875288683603,0.9699769053117783
6.0,0,0.035955056179775284,0.008988764044943821,0.9550561797752809
5.8,0,0.026587887740029542,0.008862629246676515,0.9645494830132939
8.4,1,0.025728987993138937,0.008576329331046312,0.9656946826758147
6.2,0,0.029315960912052116,0.0,0.9706840390879479
6.0,0,0.02023121387283237,0.0,0.9797687861271677
7.6,1,0.016722408026755852,0.006688963210702341,0.9765886287625418
8.4,1,0.02608695652173913,0.0,0.9739130434782609
7.8,1,0.011737089201877934,0.007042253521126761,0.9812206572769953
7.6,1,0.014388489208633094,0.002398081534772182,0.9832134292565947
5.8,0,0.009523809523809525,0.004761904761904762,0.9857142857142858
7.1,1,0.031512605042016806,0.004201680672268907,0.9642857142857143
7.4,1,0.01937984496124031,0.009689922480620155,0.9709302325581395
8.7,1,0.018276762402088774,0.0026109660574412533,0.97911227154047
6.7,0,0.019801980198019802,0.0,0.9801980198019802
6.8,0,0.015730337078651686,0.011235955056179775,0.9730337078651685
7.8,1,0.0291005291005291,0.015873015873015872,0.955026455026455
8.5,1,0.01694915254237288,0.007532956685499058,0.975517890772128
6.6,0,0.025806451612903226,0.012903225806451613,0.9612903225806452
6.3,0,0.023310023310023312,0.006993006993006993,0.9696969696969697
6.9,0,0.03636363636363636,0.006060606060606061,0.9575757575757575
7.4,1,0.026570048309178744,0.0024154589371980675,0.9710144927536232
7.5,1,0.01834862385321101,0.01834862385321101,0.963302752293578
7.5,1,0.013123359580052493,0.007874015748031496,0.979002624671916
8.0,1,0.022298456260720412,0.0137221269296741,0.9639794168096055
6.8,0,0.013986013986013986,0.01048951048951049,0.9755244755244755
6.0,0,0.0,0.00796812749003984,0.9920318725099602
4.8,0,0.027692307692307693,0.003076923076923077,0.9692307692307692
7.8,1,0.015915119363395226,0.005305039787798408,0.9787798408488063
6.0,0,0.034739454094292806,0.022332506203473945,0.9429280397022333
7.3,1,0.025559105431309903,0.012779552715654952,0.9616613418530351
8.0,1,0.012594458438287154,0.017632241813602016,0.9697732997481109
10.0,1,0.022816166883963495,0.00847457627118644,0.9687092568448501
8.0,1,0.020676691729323307,0.0018796992481203006,0.9774436090225563
6.0,0,0.02,0.008888888888888889,0.9711111111111111
6.2,0,0.032640949554896145,0.020771513353115726,0.9465875370919882
5.4,0,0.02280130293159609,0.009771986970684038,0.9674267100977199
5.2,0,0.019021739130434784,0.002717391304347826,0.9782608695652174
3.1,0,0.04044117647058824,0.0,0.9595588235294118
6.5,0,0.025906735751295335,0.0,0.9740932642487047
6.9,0,0.023890784982935155,0.010238907849829351,0.9658703071672355
7.7,1,0.02040816326530612,0.008746355685131196,0.9708454810495627
6.1,0,0.029213483146067417,0.024719101123595506,0.946067415730337
6.6,0,0.021897810218978103,0.0,0.9781021897810219
8.4,1,0.022494887525562373,0.00408997955010225,0.9734151329243353
7.4,1,0.019417475728155338,0.006472491909385114,0.9741100323624595
7.4,1,0.015151515151515152,0.015151515151515152,0.9696969696969697
8.0,1,0.022298456260720412,0.015437392795883362,0.9622641509433962
6.4,0,0.02570694087403599,0.0,0.974293059125964
6.0,0,0.061488673139158574,0.0,0.9385113268608414
7.0,1,0.05048543689320388,0.0,0.9495145631067962
6.8,0,0.04935622317596566,0.004291845493562232,0.9463519313304721
6.2,0,0.029339853300733496,0.004889975550122249,0.9657701711491442
7.2,1,0.03553299492385787,0.0038071065989847717,0.9606598984771574
7.6,1,0.0210727969348659,0.007662835249042145,0.9712643678160919
5.8,0,0.04,0.006153846153846154,0.9538461538461539
5.0,0,0.02127659574468085,0.008865248226950355,0.9698581560283688
9.3,1,0.03474178403755868,0.005633802816901409,0.9596244131455399
7.1,1,0.01098901098901099,0.004120879120879121,0.9848901098901099
7.3,1,0.027874564459930314,0.020905923344947737,0.9512195121951219
7.0,1,0.012307692307692308,0.018461538461538463,0.9692307692307692
5.7,0,0.03234501347708895,0.01078167115902965,0.9568733153638814
9.5,1,0.04779411764705882,0.01838235294117647,0.9338235294117647
7.1,1,0.021526418786692758,0.007827788649706457,0.9706457925636007
6.5,0,0.027837259100642397,0.006423982869379015,0.9657387580299786
6.1,0,0.021634615384615384,0.009615384615384616,0.96875
7.5,1,0.028662420382165606,0.01910828025477707,0.9522292993630573
8.0,1,0.02226027397260274,0.018835616438356163,0.958904109589041
5.0,0,0.03428571428571429,0.014285714285714285,0.9514285714285714
6.8,0,0.021505376344086023,0.0,0.978494623655914
8.0,1,0.011267605633802818,0.016901408450704224,0.971830985915493
6.2,0,0.01675977653631285,0.01675977653631285,0.9664804469273743
9.0,1,0.012280701754385965,0.0035087719298245615,0.9842105263157894
7.5,1,0.017094017094017096,0.005698005698005698,0.9772079772079773
7.3,1,0.02631578947368421,0.007177033492822967,0.9665071770334929
5.6,0,0.04,0.008571428571428572,0.9514285714285714
6.9,0,0.018666666666666668,0.005333333333333333,0.976
7.8,1,0.02092675635276532,0.004484304932735426,0.9745889387144993
5.4,0,0.020477815699658702,0.008532423208191127,0.9709897610921502
7.1,1,0.01875,0.0,0.98125
7.8,1,0.019444444444444445,0.005555555555555556,0.975
7.0,1,0.022675736961451247,0.018140589569160998,0.9591836734693877
8.7,1,0.0121580547112462,0.007598784194528876,0.9802431610942249
5.9,0,0.03232323232323232,0.020202020202020204,0.9474747474747475
7.1,1,0.0079155672823219,0.005277044854881266,0.9868073878627969
7.6,1,0.024509803921568627,0.004901960784313725,0.9705882352941176
6.9,0,0.013029315960912053,0.006514657980456026,0.9804560260586319
7.8,1,0.029023746701846966,0.0158311345646438,0.9551451187335093
7.0,1,0.018518518518518517,0.0023148148148148147,0.9791666666666666
7.8,1,0.012594458438287154,0.0025188916876574307,0.9848866498740554
7.2,1,0.02976190476190476,0.011904761904761904,0.9583333333333334
6.8,0,0.024793388429752067,0.0,0.9752066115702479
4.5,0,0.035842293906810034,0.021505376344086023,0.942652329749104
6.1,0,0.028077753779697623,0.0021598272138228943,0.9697624190064795
8.0,1,0.03170028818443804,0.005763688760806916,0.962536023054755
7.0,1,0.01812688821752266,0.0030211480362537764,0.9788519637462235
6.5,0,0.01824817518248175,0.01824817518248175,0.9635036496350365
4.5,0,0.025078369905956112,0.006269592476489028,0.9686520376175548
8.1,1,0.03237410071942446,0.012589928057553957,0.9550359712230215
5.8,0,0.03804347826086957,0.0,0.9619565217391305
7.2,1,0.00819672131147541,0.01366120218579235,0.9781420765027322
6.7,0,0.01951219512195122,0.014634146341463415,0.9658536585365853
9.0,1,0.01649175412293853,0.004497751124437781,0.9790104947526237
8.1,1,0.02577319587628866,0.003436426116838488,0.9707903780068728
7.2,1,0.031496062992125984,0.011811023622047244,0.9566929133858267
7.5,1,0.020253164556962026,0.005063291139240506,0.9746835443037974
5.7,0,0.02029520295202952,0.01845018450184502,0.9612546125461254
10.0,1,0.009510869565217392,0.008152173913043478,0.9823369565217391
7.2,1,0.03233830845771144,0.007462686567164179,0.9601990049751243
8.0,1,0.017595307917888565,0.002932551319648094,0.9794721407624634
6.0,0,0.03389830508474576,0.005649717514124294,0.96045197740113
6.6,0,0.03418803418803419,0.005698005698005698,0.9601139601139601
5.9,0,0.02145922746781116,0.006437768240343348,0.9721030042918455
6.8,0,0.016853932584269662,0.02247191011235955,0.9606741573033708
7.7,1,0.0297029702970297,0.009900990099009901,0.9603960396039604
7.0,1,0.0136986301369863,0.010273972602739725,0.976027397260274
7.3,1,0.016891891891891893,0.010135135135135136,0.972972972972973
6.5,0,0.022988505747126436,0.0028735632183908046,0.9741379310344828
6.7,0,0.01680672268907563,0.0016806722689075631,0.9815126050420168
7.8,1,0.010676156583629894,0.012455516014234875,0.9768683274021353
5.3,0,0.02518891687657431,0.012594458438287154,0.9622166246851386
8.0,1,0.01818181818181818,0.0025974025974025974,0.9792207792207792
7.8,1,0.022357723577235773,0.012195121951219513,0.9654471544715447
7.2,1,0.015105740181268883,0.00906344410876133,0.9758308157099698
6.3,0,0.00749063670411985,0.0149812734082397,0.9775280898876404
7.1,1,0.0234375,0.0078125,0.96875
7.8,1,0.01675977653631285,0.008379888268156424,0.9748603351955307
8.5,1,0.018094089264173704,0.008443908323281062,0.9734620024125452
6.0,0,0.01366742596810934,0.004555808656036446,0.9817767653758542
7.4,1,0.012539184952978056,0.009404388714733543,0.9780564263322884
5.4,0,0.03636363636363636,0.01818181818181818,0.9454545454545454
7.9,1,0.014760147601476014,0.0036900369003690036,0.981549815498155
8.0,1,0.026004728132387706,0.01182033096926714,0.9621749408983451
7.3,1,0.02214022140221402,0.0036900369003690036,0.974169741697417
7.5,1,0.010638297872340425,0.010638297872340425,0.9787234042553191
6.9,0,0.01020408163265306,0.02040816326530612,0.9693877551020408
8.3,1,0.01772525849335303,0.007385524372230428,0.9748892171344166
8.0,1,0.02844774273345702,0.008039579468150896,0.9635126777983921
6.8,0,0.0405727923627685,0.016706443914081145,0.9427207637231504
7.0,1,0.02077922077922078,0.005194805194805195,0.974025974025974
3.4,0,0.011235955056179775,0.014044943820224719,0.9747191011235955
7.8,1,0.032679738562091505,0.002178649237472767,0.9651416122004357
7.4,1,0.026501766784452298,0.015901060070671377,0.9575971731448764
7.6,1,0.02262443438914027,0.0,0.9773755656108597
7.2,1,0.0066815144766146995,0.008908685968819599,0.9844097995545658
7.7,1,0.023391812865497075,0.005847953216374269,0.9707602339181286
7.0,1,0.023809523809523808,0.015151515151515152,0.961038961038961
7.1,1,0.01876675603217158,0.00804289544235925,0.9731903485254692
7.2,1,0.04419889502762431,0.0055248618784530384,0.9502762430939227
4.7,0,0.027190332326283987,0.0030211480362537764,0.9697885196374623
7.2,1,0.0176678445229682,0.012367491166077738,0.9699646643109541
7.9,1,0.019083969465648856,0.011450381679389313,0.9694656488549618
8.0,1,0.021479713603818614,0.0,0.9785202863961814
7.0,1,0.022900763358778626,0.007633587786259542,0.9694656488549618
6.1,0,0.025691699604743084,0.015810276679841896,0.958498023715415
7.2,1,0.022388059701492536,0.0,0.9776119402985075
7.4,1,0.011695906432748537,0.02046783625730994,0.9678362573099415
7.3,1,0.01910828025477707,0.01910828025477707,0.9617834394904459
5.9,0,0.027190332326283987,0.00906344410876133,0.9637462235649547
6.9,0,0.027700831024930747,0.01662049861495845,0.9556786703601108
6.7,0,0.02092050209205021,0.012552301255230125,0.9665271966527197
7.2,1,0.017482517482517484,0.01048951048951049,0.972027972027972
7.6,1,0.019345238095238096,0.008928571428571428,0.9717261904761905
7.0,1,0.023728813559322035,0.010169491525423728,0.9661016949152542
8.1,1,0.012474012474012475,0.008316008316008316,0.9792099792099792
7.6,1,0.011574074074074073,0.020833333333333332,0.9675925925925926
6.3,0,0.03514376996805112,0.012779552715654952,0.952076677316294
7.3,1,0.019672131147540985,0.0,0.980327868852459
7.2,1,0.01891891891891892,0.016216216216216217,0.9648648648648649
7.5,1,0.008333333333333333,0.019444444444444445,0.9722222222222222
6.2,0,0.04608294930875576,0.018433179723502304,0.9354838709677419
7.0,1,0.02608695652173913,0.002898550724637681,0.9710144927536232
8.2,1,0.0472972972972973,0.016891891891891893,0.9358108108108109
7.4,1,0.010230179028132993,0.01278772378516624,0.9769820971867008
7.0,1,0.026936026936026935,0.013468013468013467,0.9595959595959596
7.5,1,0.03763440860215054,0.013440860215053764,0.9489247311827957
6.6,0,0.022641509433962263,0.0,0.9773584905660377
7.0,1,0.02832244008714597,0.023965141612200435,0.9477124183006536
7.1,1,0.021634615384615384,0.009615384615384616,0.96875
6.3,0,0.007407407407407408,0.0,0.9925925925925926
6.9,0,0.02481389578163772,0.007444168734491315,0.967741935483871
6.5,0,0.0273972602739726,0.010273972602739725,0.9623287671232876
8.7,1,0.015384615384615385,0.0057692307692307696,0.9788461538461538
7.9,1,0.019120458891013385,0.0,0.9808795411089866
4.9,0,0.032357473035439135,0.015408320493066256,0.9522342064714946
7.0,1,0.02247191011235955,0.006741573033707865,0.9707865168539326
5.8,0,0.022488755622188907,0.004497751124437781,0.9730134932533733
5.8,0,0.02517162471395881,0.009153318077803204,0.965675057208238
7.6,1,0.01568627450980392,0.023529411764705882,0.9607843137254902
8.1,1,0.01971326164874552,0.005376344086021506,0.974910394265233
6.8,0,0.022670025188916875,0.005037783375314861,0.9722921914357683
5.9,0,0.02650602409638554,0.021686746987951807,0.9518072289156626
8.0,1,0.019656019656019656,0.002457002457002457,0.9778869778869779
5.1,0,0.029411764705882353,0.007352941176470588,0.9632352941176471
5.7,0,0.018108651911468814,0.008048289738430584,0.9738430583501007
7.4,1,0.013921113689095127,0.016241299303944315,0.9698375870069605
7.4,1,0.01592356687898089,0.0031847133757961785,0.9808917197452229
7.0,1,0.024761904761904763,0.0038095238095238095,0.9714285714285714
8.5,1,0.007692307692307693,0.010256410256410256,0.982051282051282
6.6,0,0.02823529411764706,0.002352941176470588,0.9694117647058823
7.4,1,0.045454545454545456,0.006493506493506494,0.948051948051948
7.0,1,0.019522776572668113,0.0021691973969631237,0.9783080260303688
9.5,1,0.023931623931623933,0.005128205128205128,0.9709401709401709
6.8,0,0.02531645569620253,0.010126582278481013,0.9645569620253165
7.0,1,0.01662049861495845,0.008310249307479225,0.9750692520775623
7.7,1,0.024630541871921183,0.009852216748768473,0.9655172413793104
7.1,1,0.013888888888888888,0.009259259259259259,0.9768518518518519
8.4,1,0.0205761316872428,0.00205761316872428,0.977366255144033
7.0,1,0.01910828025477707,0.008492569002123142,0.9723991507430998
8.0,1,0.02823179791976226,0.01634472511144131,0.9554234769687965
7.7,1,0.03343465045592705,0.00911854103343465,0.9574468085106383
7.4,1,0.02355072463768116,0.010869565217391304,0.9655797101449275
7.0,1,0.015555555555555555,0.0044444444444444444,0.98
7.1,1,0.02912621359223301,0.009708737864077669,0.9611650485436893
6.5,0,0.023809523809523808,0.005494505494505495,0.9706959706959707
6.9,0,0.02756892230576441,0.010025062656641603,0.9624060150375939
7.0,1,0.029605263157894735,0.003289473684210526,0.9671052631578947
6.5,0,0.012048192771084338,0.008032128514056224,0.9799196787148594
5.9,0,0.04451038575667656,0.008902077151335312,0.9465875370919882
5.9,0,0.008130081300813009,0.02032520325203252,0.9715447154471545
7.6,1,0.012987012987012988,0.003246753246753247,0.9837662337662337
6.8,0,0.05755395683453238,0.007194244604316547,0.935251798561151
6.8,0,0.024774774774774775,0.015765765765765764,0.9594594594594594
7.5,1,0.055,0.006666666666666667,0.9383333333333334
7.5,1,0.034055727554179564,0.015479876160990712,0.9504643962848297
7.7,1,0.020895522388059702,0.014925373134328358,0.9641791044776119
6.0,0,0.02973977695167286,0.007434944237918215,0.9628252788104089
7.5,1,0.011111111111111112,0.008333333333333333,0.9805555555555555
5.8,0,0.043835616438356165,0.024657534246575342,0.9315068493150684
7.5,1,0.01839080459770115,0.006896551724137931,0.9747126436781609
5.6,0,0.024922118380062305,0.006230529595015576,0.9688473520249221
5.7,0,0.03177966101694915,0.00847457627118644,0.9597457627118644
9.3,1,0.01532033426183844,0.005571030640668524,0.979108635097493
6.0,0,0.027874564459930314,0.008710801393728223,0.9634146341463414
6.4,0,0.02535211267605634,0.008450704225352112,0.9661971830985916
7.8,1,0.032432432432432434,0.010810810810810811,0.9567567567567568
7.6,1,0.019337016574585635,0.0055248618784530384,0.9751381215469613
8.6,1,0.013628620102214651,0.0034071550255536627,0.9829642248722317
6.7,0,0.0234375,0.013020833333333334,0.9635416666666666
7.6,1,0.010438413361169102,0.012526096033402923,0.9770354906054279
7.0,1,0.02336448598130841,0.00778816199376947,0.9688473520249221
7.5,1,0.016172506738544475,0.01078167115902965,0.9730458221024259
7.4,1,0.018404907975460124,0.012269938650306749,0.9693251533742331
8.8,1,0.020833333333333332,0.008012820512820512,0.9711538461538461
6.5,0,0.008333333333333333,0.008333333333333333,0.9833333333333333
6.7,0,0.01744186046511628,0.005813953488372093,0.9767441860465116
7.4,1,0.02040816326530612,0.006122448979591836,0.9734693877551021
8.5,1,0.026378896882494004,0.016786570743405275,0.9568345323741008
6.8,0,0.020594965675057208,0.013729977116704805,0.965675057208238
7.1,1,0.029953917050691243,0.009216589861751152,0.9608294930875576
7.2,1,0.0189873417721519,0.012658227848101266,0.9683544303797469
6.3,0,0.030927835051546393,0.01288659793814433,0.9561855670103093
8.0,1,0.028446389496717725,0.00437636761487965,0.9671772428884027
2.8,0,0.019559902200488997,0.018337408312958436,0.9621026894865525
5.6,0,0.025440313111545987,0.0019569471624266144,0.9726027397260274
7.8,1,0.017114914425427872,0.022004889975550123,0.960880195599022
7.6,1,0.022950819672131147,0.0,0.9770491803278688
9.0,1,0.02476780185758514,0.0015479876160990713,0.9736842105263158
6.0,0,0.027522935779816515,0.01834862385321101,0.9541284403669725
7.1,1,0.04142011834319527,0.021696252465483234,0.9368836291913215
7.7,1,0.015037593984962405,0.0,0.9849624060150376
7.8,1,0.016172506738544475,0.0026954177897574125,0.9811320754716981
8.2,1,0.02309782608695652,0.014945652173913044,0.9619565217391305
7.6,1,0.009708737864077669,0.0024271844660194173,0.9878640776699029
7.8,1,0.029787234042553193,0.00851063829787234,0.9617021276595744
7.4,1,0.010471204188481676,0.015706806282722512,0.9738219895287958
7.9,1,0.028639618138424822,0.014319809069212411,0.9570405727923628
8.4,1,0.04664179104477612,0.0018656716417910447,0.9514925373134329
8.2,1,0.027538726333907058,0.01549053356282272,0.9569707401032702
7.7,1,0.0106951871657754,0.008021390374331552,0.9812834224598931
7.0,1,0.013550135501355014,0.0027100271002710027,0.983739837398374
6.6,0,0.029315960912052116,0.003257328990228013,0.9674267100977199
6.4,0,0.020895522388059702,0.008955223880597015,0.9701492537313433
7.7,1,0.023655913978494623,0.002150537634408602,0.9741935483870968
7.3,1,0.02186878727634195,0.005964214711729622,0.9721669980119284
7.6,1,0.02100840336134454,0.004201680672268907,0.9747899159663865
7.1,1,0.010948905109489052,0.0036496350364963502,0.9854014598540146
7.8,1,0.036061026352288486,0.015256588072122053,0.9486823855755895
5.5,0,0.032210834553440704,0.01171303074670571,0.9560761346998536
6.8,0,0.027918781725888325,0.0025380710659898475,0.9695431472081218
5.7,0,0.011235955056179775,0.011235955056179775,0.9775280898876404
3.0,0,0.026634382566585957,0.012106537530266344,0.9612590799031477
8.5,1,0.016885553470919325,0.0,0.9831144465290806
6.8,0,0.023809523809523808,0.003968253968253968,0.9722222222222222
7.4,1,0.02813852813852814,0.008658008658008658,0.9632034632034632
5.9,0,0.04275534441805225,0.007125890736342043,0.9501187648456056
7.5,1,0.026755852842809364,0.033444816053511704,0.939799331103679
5.0,0,0.011320754716981131,0.011320754716981131,0.9773584905660377
8.5,1,0.022099447513812154,0.008287292817679558,0.9696132596685083
4.8,0,0.043478260869565216,0.004830917874396135,0.9516908212560387
6.0,0,0.05227272727272727,0.004545454545454545,0.9431818181818182
7.0,1,0.020689655172413793,0.0022988505747126436,0.9770114942528736
6.8,0,0.030107526881720432,0.01935483870967742,0.9505376344086022
6.1,0,0.03131115459882583,0.005870841487279843,0.9628180039138943
8.0,1,0.01440329218106996,0.0102880658436214,0.9753086419753086
7.8,1,0.026578073089700997,0.006644518272425249,0.9667774086378738
7.7,1,0.018229166666666668,0.0026041666666666665,0.9791666666666666
7.2,1,0.036312849162011177,0.002793296089385475,0.9608938547486033
6.7,0,0.017857142857142856,0.008928571428571428,0.9732142857142857
